Linux 5.4.0-39-lowlatency (jelly) 	06/27/2020 	_x86_64_	(8 CPU)

06:14:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:03 AM       7      8.08      0.00      7.07      0.00      0.00     84.85

06:16:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:04 AM     all      5.21      0.00      3.81      0.13      0.00     90.85
06:16:04 AM       0      8.33      0.00      8.33      0.00      0.00     83.33
06:16:04 AM       1      1.01      0.00      1.01      1.01      0.00     96.97
06:16:04 AM       2      4.04      0.00      1.01      0.00      0.00     94.95
06:16:04 AM       3      9.09      0.00     11.11      0.00      0.00     79.80
06:16:04 AM       4      5.15      0.00      2.06      0.00      0.00     92.78
06:16:04 AM       5      5.00      0.00      1.00      0.00      0.00     94.00
06:16:04 AM       6      1.03      0.00      5.15      0.00      0.00     93.81
06:16:04 AM       7      8.00      0.00      1.00      0.00      0.00     91.00

06:16:04 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:05 AM     all      5.08      0.00      3.81      0.00      0.00     91.12
06:16:05 AM       0      5.10      0.00      5.10      0.00      0.00     89.80
06:16:05 AM       1      3.03      0.00      1.01      0.00      0.00     95.96
06:16:05 AM       2     11.00      0.00      9.00      0.00      0.00     80.00
06:16:05 AM       3      3.03      0.00      1.01      0.00      0.00     95.96
06:16:05 AM       4      2.97      0.00      0.99      0.00      0.00     96.04
06:16:05 AM       5      4.04      0.00      1.01      0.00      0.00     94.95
06:16:05 AM       6      1.05      0.00      4.21      0.00      0.00     94.74
06:16:05 AM       7     10.31      0.00      8.25      0.00      0.00     81.44

06:16:05 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:06 AM     all      4.58      0.00      3.82      0.00      0.00     91.60
06:16:06 AM       0      4.00      0.00      2.00      0.00      0.00     94.00
06:16:06 AM       1      1.02      0.00      0.00      0.00      0.00     98.98
06:16:06 AM       2     13.40      0.00     13.40      0.00      0.00     73.20
06:16:06 AM       3      3.12      0.00      1.04      0.00      0.00     95.83
06:16:06 AM       4      1.01      0.00      1.01      0.00      0.00     97.98
06:16:06 AM       5      7.00      0.00      1.00      0.00      0.00     92.00
06:16:06 AM       6      1.03      0.00      6.19      0.00      0.00     92.78
06:16:06 AM       7      6.06      0.00      6.06      0.00      0.00     87.88

06:16:06 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:07 AM     all      5.06      0.00      4.05      0.13      0.00     90.76
06:16:07 AM       0      2.06      0.00      1.03      0.00      0.00     96.91
06:16:07 AM       1      3.00      0.00      4.00      0.00      0.00     93.00
06:16:07 AM       2      8.00      0.00      3.00      0.00      0.00     89.00
06:16:07 AM       3      4.00      0.00      1.00      0.00      0.00     95.00
06:16:07 AM       4      1.01      0.00      0.00      1.01      0.00     97.98
06:16:07 AM       5     17.35      0.00     16.33      0.00      0.00     66.33
06:16:07 AM       6      1.04      0.00      6.25      0.00      0.00     92.71
06:16:07 AM       7      4.00      0.00      1.00      0.00      0.00     95.00

06:16:07 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:08 AM     all      4.69      0.00      3.55      0.13      0.00     91.63
06:16:08 AM       0      3.00      0.00      3.00      0.00      0.00     94.00
06:16:08 AM       1      1.02      0.00      0.00      1.02      0.00     97.96
06:16:08 AM       2     12.24      0.00     12.24      0.00      0.00     75.51
06:16:08 AM       3      2.04      0.00      1.02      0.00      0.00     96.94
06:16:08 AM       4      7.07      0.00      1.01      0.00      0.00     91.92
06:16:08 AM       5      7.00      0.00      5.00      0.00      0.00     88.00
06:16:08 AM       6      2.08      0.00      5.21      0.00      0.00     92.71
06:16:08 AM       7      3.00      0.00      1.00      0.00      0.00     96.00

06:16:08 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:09 AM     all      4.94      0.00      3.80      0.13      0.00     91.13
06:16:09 AM       0      2.06      0.00      0.00      1.03      0.00     96.91
06:16:09 AM       1      1.01      0.00      1.01      0.00      0.00     97.98
06:16:09 AM       2     11.00      0.00      9.00      0.00      0.00     80.00
06:16:09 AM       3      2.02      0.00      2.02      0.00      0.00     95.96
06:16:09 AM       4      6.00      0.00      0.00      0.00      0.00     94.00
06:16:09 AM       5      2.02      0.00      0.00      0.00      0.00     97.98
06:16:09 AM       6      2.11      0.00      5.26      0.00      0.00     92.63
06:16:09 AM       7     13.00      0.00     13.00      0.00      0.00     74.00

06:16:09 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:10 AM     all      5.20      0.00      3.93      0.00      0.00     90.86
06:16:10 AM       0      5.10      0.00      0.00      0.00      0.00     94.90
06:16:10 AM       1      2.04      0.00      3.06      0.00      0.00     94.90
06:16:10 AM       2      8.00      0.00      1.00      0.00      0.00     91.00
06:16:10 AM       3      4.04      0.00      0.00      0.00      0.00     95.96
06:16:10 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
06:16:10 AM       5     17.17      0.00     21.21      0.00      0.00     61.62
06:16:10 AM       6      2.06      0.00      5.15      0.00      0.00     92.78
06:16:10 AM       7      3.03      0.00      1.01      0.00      0.00     95.96

06:16:10 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:11 AM     all      5.05      0.00      4.17      0.00      0.00     90.78
06:16:11 AM       0      1.02      0.00      1.02      0.00      0.00     97.96
06:16:11 AM       1      5.05      0.00      5.05      0.00      0.00     89.90
06:16:11 AM       2      8.08      0.00      2.02      0.00      0.00     89.90
06:16:11 AM       3      4.00      0.00      1.00      0.00      0.00     95.00
06:16:11 AM       4      4.08      0.00      1.02      0.00      0.00     94.90
06:16:11 AM       5      7.00      0.00      7.00      0.00      0.00     86.00
06:16:11 AM       6      1.02      0.00      7.14      0.00      0.00     91.84
06:16:11 AM       7     10.00      0.00      9.00      0.00      0.00     81.00

06:16:11 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:12 AM     all      4.99      0.00      3.45      0.00      0.00     91.56
06:16:12 AM       0      4.12      0.00      2.06      0.00      0.00     93.81
06:16:12 AM       1      6.25      0.00      3.12      0.00      0.00     90.62
06:16:12 AM       2      5.00      0.00      2.00      0.00      0.00     93.00
06:16:12 AM       3      8.16      0.00      4.08      0.00      0.00     87.76
06:16:12 AM       4     11.00      0.00     12.00      0.00      0.00     77.00
06:16:12 AM       5      4.08      0.00      0.00      0.00      0.00     95.92
06:16:12 AM       6      0.00      0.00      4.21      0.00      0.00     95.79
06:16:12 AM       7      1.02      0.00      0.00      0.00      0.00     98.98

06:16:12 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:13 AM     all      4.94      0.00      3.68      0.13      0.00     91.25
06:16:13 AM       0      1.01      0.00      0.00      0.00      0.00     98.99
06:16:13 AM       1      7.00      0.00      7.00      0.00      0.00     86.00
06:16:13 AM       2     15.15      0.00     14.14      0.00      0.00     70.71
06:16:13 AM       3      6.12      0.00      2.04      0.00      0.00     91.84
06:16:13 AM       4      2.02      0.00      1.01      0.00      0.00     96.97
06:16:13 AM       5      3.03      0.00      0.00      1.01      0.00     95.96
06:16:13 AM       6      1.05      0.00      4.21      0.00      0.00     94.74
06:16:13 AM       7      4.00      0.00      1.00      0.00      0.00     95.00

06:16:13 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:14 AM     all      5.45      0.00      4.18      0.13      0.00     90.24
06:16:14 AM       0      6.12      0.00      4.08      0.00      0.00     89.80
06:16:14 AM       1      3.03      0.00      3.03      0.00      0.00     93.94
06:16:14 AM       2      3.03      0.00      1.01      0.00      0.00     95.96
06:16:14 AM       3      4.04      0.00      5.05      0.00      0.00     90.91
06:16:14 AM       4      8.08      0.00      3.03      0.00      0.00     88.89
06:16:14 AM       5      9.00      0.00      5.00      0.00      0.00     86.00
06:16:14 AM       6      1.04      0.00      5.21      1.04      0.00     92.71
06:16:14 AM       7      9.09      0.00      7.07      0.00      0.00     83.84

06:16:14 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:15 AM     all      5.06      0.00      4.18      0.00      0.00     90.76
06:16:15 AM       0      2.02      0.00      1.01      0.00      0.00     96.97
06:16:15 AM       1      1.02      0.00      1.02      0.00      0.00     97.96
06:16:15 AM       2      2.02      0.00      1.01      0.00      0.00     96.97
06:16:15 AM       3     10.10      0.00      6.06      0.00      0.00     83.84
06:16:15 AM       4     11.00      0.00     11.00      0.00      0.00     78.00
06:16:15 AM       5      5.10      0.00      3.06      0.00      0.00     91.84
06:16:15 AM       6      1.03      0.00      5.15      0.00      0.00     93.81
06:16:15 AM       7      8.00      0.00      5.00      0.00      0.00     87.00

06:16:15 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:16 AM     all      4.92      0.00      3.91      0.00      0.00     91.16
06:16:16 AM       0      3.06      0.00      0.00      0.00      0.00     96.94
06:16:16 AM       1      4.04      0.00      2.02      0.00      0.00     93.94
06:16:16 AM       2      3.03      0.00      1.01      0.00      0.00     95.96
06:16:16 AM       3      5.05      0.00      1.01      0.00      0.00     93.94
06:16:16 AM       4      6.00      0.00      1.00      0.00      0.00     93.00
06:16:16 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
06:16:16 AM       6      0.00      0.00      6.12      0.00      0.00     93.88
06:16:16 AM       7     18.18      0.00     20.20      0.00      0.00     61.62

06:16:16 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:17 AM     all      5.07      0.00      3.80      0.00      0.00     91.13
06:16:17 AM       0     12.12      0.00     13.13      0.00      0.00     74.75
06:16:17 AM       1      1.02      0.00      2.04      0.00      0.00     96.94
06:16:17 AM       2      7.92      0.00      3.96      0.00      0.00     88.12
06:16:17 AM       3      1.01      0.00      0.00      0.00      0.00     98.99
06:16:17 AM       4      7.07      0.00      1.01      0.00      0.00     91.92
06:16:17 AM       5      5.05      0.00      3.03      0.00      0.00     91.92
06:16:17 AM       6      2.11      0.00      4.21      0.00      0.00     93.68
06:16:17 AM       7      4.04      0.00      3.03      0.00      0.00     92.93

06:16:17 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:18 AM     all      4.94      0.00      3.80      0.00      0.00     91.27
06:16:18 AM       0      4.04      0.00      5.05      0.00      0.00     90.91
06:16:18 AM       1      7.07      0.00      5.05      0.00      0.00     87.88
06:16:18 AM       2      2.02      0.00      1.01      0.00      0.00     96.97
06:16:18 AM       3      5.05      0.00      6.06      0.00      0.00     88.89
06:16:18 AM       4      6.06      0.00      0.00      0.00      0.00     93.94
06:16:18 AM       5      8.08      0.00      6.06      0.00      0.00     85.86
06:16:18 AM       6      3.12      0.00      6.25      0.00      0.00     90.62
06:16:18 AM       7      4.00      0.00      1.00      0.00      0.00     95.00

06:16:18 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:19 AM     all      4.94      0.00      3.93      0.13      0.00     91.00
06:16:19 AM       0      4.08      0.00      1.02      0.00      0.00     94.90
06:16:19 AM       1      3.00      0.00      3.00      0.00      0.00     94.00
06:16:19 AM       2      3.06      0.00      2.04      0.00      0.00     94.90
06:16:19 AM       3      7.00      0.00      1.00      0.00      0.00     92.00
06:16:19 AM       4      3.00      0.00      1.00      0.00      0.00     96.00
06:16:19 AM       5      3.03      0.00      3.03      0.00      0.00     93.94
06:16:19 AM       6      1.05      0.00      4.21      0.00      0.00     94.74
06:16:19 AM       7     15.15      0.00     16.16      1.01      0.00     67.68

06:16:19 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:20 AM     all      5.08      0.00      4.07      0.00      0.00     90.85
06:16:20 AM       0     11.22      0.00     11.22      0.00      0.00     77.55
06:16:20 AM       1      2.04      0.00      2.04      0.00      0.00     95.92
06:16:20 AM       2      2.02      0.00      0.00      0.00      0.00     97.98
06:16:20 AM       3      5.10      0.00      1.02      0.00      0.00     93.88
06:16:20 AM       4      7.00      0.00      5.00      0.00      0.00     88.00
06:16:20 AM       5      8.25      0.00      4.12      0.00      0.00     87.63
06:16:20 AM       6      1.02      0.00      6.12      0.00      0.00     92.86
06:16:20 AM       7      4.04      0.00      3.03      0.00      0.00     92.93

06:16:20 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:21 AM     all      4.20      0.00      3.69      0.00      0.00     92.11
06:16:21 AM       0      5.15      0.00      2.06      0.00      0.00     92.78
06:16:21 AM       1      2.02      0.00      1.01      0.00      0.00     96.97
06:16:21 AM       2      5.10      0.00      6.12      0.00      0.00     88.78
06:16:21 AM       3      3.03      0.00      2.02      0.00      0.00     94.95
06:16:21 AM       4      4.08      0.00      4.08      0.00      0.00     91.84
06:16:21 AM       5      6.00      0.00      9.00      0.00      0.00     85.00
06:16:21 AM       6      1.04      0.00      4.17      0.00      0.00     94.79
06:16:21 AM       7      7.07      0.00      1.01      0.00      0.00     91.92

06:16:21 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:22 AM     all      4.81      0.00      3.80      0.00      0.00     91.39
06:16:22 AM       0      1.01      0.00      0.00      0.00      0.00     98.99
06:16:22 AM       1      5.05      0.00      1.01      0.00      0.00     93.94
06:16:22 AM       2      1.00      0.00      1.00      0.00      0.00     98.00
06:16:22 AM       3      4.04      0.00      0.00      0.00      0.00     95.96
06:16:22 AM       4      2.00      0.00      1.00      0.00      0.00     97.00
06:16:22 AM       5     19.19      0.00     20.20      0.00      0.00     60.61
06:16:22 AM       6      1.05      0.00      4.21      0.00      0.00     94.74
06:16:22 AM       7      5.05      0.00      3.03      0.00      0.00     91.92

06:16:22 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:23 AM     all      5.18      0.00      4.30      0.00      0.00     90.52
06:16:23 AM       0     10.10      0.00     13.13      0.00      0.00     76.77
06:16:23 AM       1      9.00      0.00      9.00      0.00      0.00     82.00
06:16:23 AM       2      8.08      0.00      2.02      0.00      0.00     89.90
06:16:23 AM       3      4.00      0.00      1.00      0.00      0.00     95.00
06:16:23 AM       4      3.03      0.00      0.00      0.00      0.00     96.97
06:16:23 AM       5      2.04      0.00      1.02      0.00      0.00     96.94
06:16:23 AM       6      2.02      0.00      7.07      0.00      0.00     90.91
06:16:23 AM       7      3.09      0.00      1.03      0.00      0.00     95.88

06:16:23 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:24 AM     all      5.07      0.00      4.06      0.13      0.00     90.75
06:16:24 AM       0     12.12      0.00     11.11      0.00      0.00     76.77
06:16:24 AM       1      2.02      0.00      2.02      0.00      0.00     95.96
06:16:24 AM       2      7.14      0.00      5.10      0.00      0.00     87.76
06:16:24 AM       3      7.00      0.00      4.00      0.00      0.00     89.00
06:16:24 AM       4      4.08      0.00      0.00      0.00      0.00     95.92
06:16:24 AM       5      5.00      0.00      2.00      0.00      0.00     93.00
06:16:24 AM       6      0.00      0.00      4.21      1.05      0.00     94.74
06:16:24 AM       7      3.00      0.00      4.00      0.00      0.00     93.00

06:16:24 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:25 AM     all      4.70      0.00      3.81      0.00      0.00     91.50
06:16:25 AM       0     12.24      0.00     11.22      0.00      0.00     76.53
06:16:25 AM       1      5.10      0.00      3.06      0.00      0.00     91.84
06:16:25 AM       2      3.06      0.00      4.08      0.00      0.00     92.86
06:16:25 AM       3      0.00      0.00      1.01      0.00      0.00     98.99
06:16:25 AM       4      7.07      0.00      1.01      0.00      0.00     91.92
06:16:25 AM       5      3.03      0.00      1.01      0.00      0.00     95.96
06:16:25 AM       6      1.03      0.00      6.19      0.00      0.00     92.78
06:16:25 AM       7      6.00      0.00      3.00      0.00      0.00     91.00

06:16:25 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:26 AM     all      5.36      0.00      3.44      0.00      0.00     91.20
06:16:26 AM       0      1.02      0.00      0.00      0.00      0.00     98.98
06:16:26 AM       1      4.08      0.00      1.02      0.00      0.00     94.90
06:16:26 AM       2     14.29      0.00     10.20      0.00      0.00     75.51
06:16:26 AM       3      7.07      0.00      6.06      0.00      0.00     86.87
06:16:26 AM       4      9.09      0.00      5.05      0.00      0.00     85.86
06:16:26 AM       5      4.08      0.00      0.00      0.00      0.00     95.92
06:16:26 AM       6      2.11      0.00      5.26      0.00      0.00     92.63
06:16:26 AM       7      1.01      0.00      0.00      0.00      0.00     98.99

06:16:26 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:27 AM     all      5.31      0.00      3.92      0.00      0.00     90.77
06:16:27 AM       0      3.06      0.00      2.04      0.00      0.00     94.90
06:16:27 AM       1      5.10      0.00      5.10      0.00      0.00     89.80
06:16:27 AM       2      8.00      0.00      6.00      0.00      0.00     86.00
06:16:27 AM       3      4.08      0.00      2.04      0.00      0.00     93.88
06:16:27 AM       4      8.00      0.00      2.00      0.00      0.00     90.00
06:16:27 AM       5      5.00      0.00      1.00      0.00      0.00     94.00
06:16:27 AM       6      2.04      0.00      7.14      0.00      0.00     90.82
06:16:27 AM       7      7.07      0.00      6.06      0.00      0.00     86.87

06:16:27 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:28 AM     all      4.84      0.00      3.69      0.00      0.00     91.46
06:16:28 AM       0      6.06      0.00      6.06      0.00      0.00     87.88
06:16:28 AM       1      2.04      0.00      1.02      0.00      0.00     96.94
06:16:28 AM       2      5.10      0.00      2.04      0.00      0.00     92.86
06:16:28 AM       3      3.03      0.00      3.03      0.00      0.00     93.94
06:16:28 AM       4      6.12      0.00      0.00      0.00      0.00     93.88
06:16:28 AM       5      2.02      0.00      0.00      0.00      0.00     97.98
06:16:28 AM       6      1.05      0.00      4.21      0.00      0.00     94.74
06:16:28 AM       7     13.13      0.00     13.13      0.00      0.00     73.74

06:16:28 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:29 AM     all      4.79      0.00      4.16      0.25      0.00     90.79
06:16:29 AM       0      1.03      0.00      2.06      0.00      0.00     96.91
06:16:29 AM       1      2.04      0.00      0.00      0.00      0.00     97.96
06:16:29 AM       2      4.00      0.00      1.00      0.00      0.00     95.00
06:16:29 AM       3     13.00      0.00     12.00      0.00      0.00     75.00
06:16:29 AM       4      9.09      0.00     10.10      0.00      0.00     80.81
06:16:29 AM       5      6.86      0.00      1.96      0.98      0.00     90.20
06:16:29 AM       6      1.02      0.00      5.10      1.02      0.00     92.86
06:16:29 AM       7      1.01      0.00      1.01      0.00      0.00     97.98

06:16:29 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:30 AM     all      4.92      0.00      4.04      0.00      0.00     91.04
06:16:30 AM       0      2.04      0.00      2.04      0.00      0.00     95.92
06:16:30 AM       1      5.05      0.00      5.05      0.00      0.00     89.90
06:16:30 AM       2      8.00      0.00      9.00      0.00      0.00     83.00
06:16:30 AM       3      5.10      0.00      0.00      0.00      0.00     94.90
06:16:30 AM       4      8.00      0.00      4.00      0.00      0.00     88.00
06:16:30 AM       5      8.08      0.00      6.06      0.00      0.00     85.86
06:16:30 AM       6      1.02      0.00      6.12      0.00      0.00     92.86
06:16:30 AM       7      2.00      0.00      0.00      0.00      0.00     98.00

06:16:30 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:31 AM     all      4.45      0.00      4.19      0.00      0.00     91.36
06:16:31 AM       0      6.12      0.00      8.16      0.00      0.00     85.71
06:16:31 AM       1      7.07      0.00      8.08      0.00      0.00     84.85
06:16:31 AM       2      3.03      0.00      2.02      0.00      0.00     94.95
06:16:31 AM       3      6.06      0.00      3.03      0.00      0.00     90.91
06:16:31 AM       4      2.02      0.00      2.02      0.00      0.00     95.96
06:16:31 AM       5      4.08      0.00      2.04      0.00      0.00     93.88
06:16:31 AM       6      1.04      0.00      5.21      0.00      0.00     93.75
06:16:31 AM       7      6.06      0.00      3.03      0.00      0.00     90.91

06:16:31 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:32 AM     all      4.95      0.00      4.19      0.00      0.00     90.86
06:16:32 AM       0     11.11      0.00     12.12      0.00      0.00     76.77
06:16:32 AM       1      2.02      0.00      1.01      0.00      0.00     96.97
06:16:32 AM       2      3.03      0.00      0.00      0.00      0.00     96.97
06:16:32 AM       3     10.20      0.00     10.20      0.00      0.00     79.59
06:16:32 AM       4      4.08      0.00      2.04      0.00      0.00     93.88
06:16:32 AM       5      5.05      0.00      0.00      0.00      0.00     94.95
06:16:32 AM       6      1.03      0.00      5.15      0.00      0.00     93.81
06:16:32 AM       7      3.03      0.00      3.03      0.00      0.00     93.94

06:16:32 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:33 AM     all      4.82      0.00      3.68      0.00      0.00     91.50
06:16:33 AM       0      3.06      0.00      0.00      0.00      0.00     96.94
06:16:33 AM       1      5.10      0.00      4.08      0.00      0.00     90.82
06:16:33 AM       2      6.00      0.00      5.00      0.00      0.00     89.00
06:16:33 AM       3      9.09      0.00      5.05      0.00      0.00     85.86
06:16:33 AM       4      4.04      0.00      5.05      0.00      0.00     90.91
06:16:33 AM       5      3.03      0.00      1.01      0.00      0.00     95.96
06:16:33 AM       6      1.05      0.00      5.26      0.00      0.00     93.68
06:16:33 AM       7      7.00      0.00      4.00      0.00      0.00     89.00

06:16:33 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:34 AM     all      4.73      0.00      4.60      0.13      0.00     90.54
06:16:34 AM       0      3.09      0.00      3.09      0.00      0.00     93.81
06:16:34 AM       1      6.12      0.00      9.18      0.00      0.00     84.69
06:16:34 AM       2      6.25      0.00      4.17      0.00      0.00     89.58
06:16:34 AM       3      8.16      0.00     10.20      0.00      0.00     81.63
06:16:34 AM       4      3.03      0.00      2.02      0.00      0.00     94.95
06:16:34 AM       5      5.10      0.00      2.04      0.00      0.00     92.86
06:16:34 AM       6      1.04      0.00      5.21      0.00      0.00     93.75
06:16:34 AM       7      5.00      0.00      1.00      1.00      0.00     93.00

06:16:34 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:35 AM     all      5.07      0.00      4.69      0.00      0.00     90.24
06:16:35 AM       0      7.14      0.00      2.04      0.00      0.00     90.82
06:16:35 AM       1      7.07      0.00      7.07      0.00      0.00     85.86
06:16:35 AM       2      7.07      0.00      3.03      0.00      0.00     89.90
06:16:35 AM       3      9.00      0.00     10.00      0.00      0.00     81.00
06:16:35 AM       4      2.00      0.00      5.00      0.00      0.00     93.00
06:16:35 AM       5      2.04      0.00      0.00      0.00      0.00     97.96
06:16:35 AM       6      1.03      0.00      5.15      0.00      0.00     93.81
06:16:35 AM       7      5.10      0.00      5.10      0.00      0.00     89.80

06:16:35 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:36 AM     all      5.44      0.00      4.93      0.00      0.00     89.63
06:16:36 AM       0     10.10      0.00      8.08      0.00      0.00     81.82
06:16:36 AM       1      5.00      0.00      6.00      0.00      0.00     89.00
06:16:36 AM       2      7.07      0.00      4.04      0.00      0.00     88.89
06:16:36 AM       3     10.20      0.00      7.14      0.00      0.00     82.65
06:16:36 AM       4      2.04      0.00      5.10      0.00      0.00     92.86
06:16:36 AM       5      5.94      0.00      1.98      0.00      0.00     92.08
06:16:36 AM       6      2.06      0.00      6.19      0.00      0.00     91.75
06:16:36 AM       7      1.01      0.00      1.01      0.00      0.00     97.98

06:16:36 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:37 AM     all      4.83      0.00      4.20      0.00      0.00     90.97
06:16:37 AM       0      4.08      0.00      3.06      0.00      0.00     92.86
06:16:37 AM       1      1.01      0.00      2.02      0.00      0.00     96.97
06:16:37 AM       2      2.04      0.00      0.00      0.00      0.00     97.96
06:16:37 AM       3      5.05      0.00      5.05      0.00      0.00     89.90
06:16:37 AM       4      8.08      0.00      3.03      0.00      0.00     88.89
06:16:37 AM       5      6.12      0.00      5.10      0.00      0.00     88.78
06:16:37 AM       6      1.03      0.00      5.15      0.00      0.00     93.81
06:16:37 AM       7     11.22      0.00     10.20      0.00      0.00     78.57

06:16:37 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:38 AM     all      5.16      0.00      4.53      0.13      0.00     90.18
06:16:38 AM       0      4.04      0.00      3.03      0.00      0.00     92.93
06:16:38 AM       1      6.12      0.00      5.10      0.00      0.00     88.78
06:16:38 AM       2      4.04      0.00      1.01      0.00      0.00     94.95
06:16:38 AM       3      6.12      0.00      3.06      0.00      0.00     90.82
06:16:38 AM       4      5.00      0.00      5.00      0.00      0.00     90.00
06:16:38 AM       5     12.87      0.00     10.89      0.99      0.00     75.25
06:16:38 AM       6      2.02      0.00      7.07      0.00      0.00     90.91
06:16:38 AM       7      1.00      0.00      1.00      0.00      0.00     98.00

06:16:38 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:39 AM     all      4.72      0.00      3.83      0.26      0.00     91.20
06:16:39 AM       0      7.07      0.00      7.07      1.01      0.00     84.85
06:16:39 AM       1      3.03      0.00      2.02      0.00      0.00     94.95
06:16:39 AM       2      6.12      0.00      5.10      0.00      0.00     88.78
06:16:39 AM       3      1.02      0.00      1.02      0.00      0.00     97.96
06:16:39 AM       4      6.00      0.00      1.00      0.00      0.00     93.00
06:16:39 AM       5      5.15      0.00      4.12      0.00      0.00     90.72
06:16:39 AM       6      0.00      0.00      4.26      1.06      0.00     94.68
06:16:39 AM       7      9.09      0.00      6.06      0.00      0.00     84.85

06:16:39 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:40 AM     all      4.45      0.00      4.07      0.00      0.00     91.48
06:16:40 AM       0     18.56      0.00     22.68      0.00      0.00     58.76
06:16:40 AM       1      3.06      0.00      1.02      0.00      0.00     95.92
06:16:40 AM       2      1.00      0.00      1.00      0.00      0.00     98.00
06:16:40 AM       3      6.12      0.00      3.06      0.00      0.00     90.82
06:16:40 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
06:16:40 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
06:16:40 AM       6      1.03      0.00      4.12      0.00      0.00     94.85
06:16:40 AM       7      6.06      0.00      1.01      0.00      0.00     92.93

06:16:40 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:41 AM     all      5.07      0.00      3.93      0.00      0.00     91.00
06:16:41 AM       0     15.00      0.00     16.00      0.00      0.00     69.00
06:16:41 AM       1      2.04      0.00      1.02      0.00      0.00     96.94
06:16:41 AM       2      3.06      0.00      2.04      0.00      0.00     94.90
06:16:41 AM       3      5.00      0.00      7.00      0.00      0.00     88.00
06:16:41 AM       4      6.06      0.00      1.01      0.00      0.00     92.93
06:16:41 AM       5      0.99      0.00      0.99      0.00      0.00     98.02
06:16:41 AM       6      1.06      0.00      3.19      0.00      0.00     95.74
06:16:41 AM       7      7.07      0.00      0.00      0.00      0.00     92.93

06:16:41 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:42 AM     all      5.20      0.00      3.68      0.00      0.00     91.12
06:16:42 AM       0      9.28      0.00      6.19      0.00      0.00     84.54
06:16:42 AM       1      4.04      0.00      3.03      0.00      0.00     92.93
06:16:42 AM       2      3.06      0.00      1.02      0.00      0.00     95.92
06:16:42 AM       3      6.06      0.00      1.01      0.00      0.00     92.93
06:16:42 AM       4      4.00      0.00      0.00      0.00      0.00     96.00
06:16:42 AM       5      2.02      0.00      0.00      0.00      0.00     97.98
06:16:42 AM       6      1.04      0.00      5.21      0.00      0.00     93.75
06:16:42 AM       7     12.00      0.00     13.00      0.00      0.00     75.00

06:16:42 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:43 AM     all      5.09      0.00      4.07      0.00      0.00     90.84
06:16:43 AM       0      2.04      0.00      0.00      0.00      0.00     97.96
06:16:43 AM       1      2.02      0.00      2.02      0.00      0.00     95.96
